,PRECTOT,PS,QV2M,RH2M,T2M,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
198101,72.67,80.25,4.02,60.16,4.92,-2.98,10.44,1.37,9.07,2.39,1.81,3.78,0.54,3.24,1.94,3.5,0.69,2.82
198102,4.36,80.18,3.99,47.73,8.16,-3.09,15.42,3.02,12.4,5.67,2.36,4.73,0.86,3.87,2.63,4.66,1.13,3.53
198103,32.78,80.19,4.99,47.57,11.3,0.1,18.0,5.94,12.06,10.82,2.44,5.05,0.62,4.43,2.63,4.7,0.77,3.94
198104,44.45,80.05,5.62,40.02,15.85,1.69,23.07,9.72,13.35,15.62,2.73,5.51,0.63,4.88,2.9,5.11,0.81,4.3
198105,74.66,79.93,8.37,49.25,18.89,7.52,25.22,13.16,12.06,19.73,2.59,5.4,0.47,4.93,2.71,4.91,0.63,4.28
198106,109.45,79.65,10.08,52.5,20.87,9.22,27.03,15.25,11.77,21.83,2.79,5.6,0.59,5.02,2.96,5.22,0.85,4.37
198107,536.75,79.66,15.3,87.29,19.2,16.62,22.63,16.22,6.42,19.88,2.4,4.51,0.75,3.76,2.71,4.27,1.15,3.12
198108,279.64,79.67,15.54,91.47,18.68,16.88,21.91,16.02,5.89,19.13,2.36,4.56,0.9,3.66,2.78,4.44,1.39,3.05
198109,157.63,80.09,13.36,88.01,16.97,14.47,20.59,14.18,6.41,17.02,2.03,4.12,0.48,3.64,2.31,3.93,0.73,3.19
198110,13.07,80.24,7.94,64.39,13.77,6.16,18.9,10.31,8.59,11.72,1.85,3.91,0.49,3.42,1.95,3.51,0.68,2.83
198111,32.85,80.28,5.62,59.3,9.58,0.88,15.2,5.91,9.29,7.07,1.82,3.56,0.53,3.03,1.96,3.16,0.62,2.54
198112,1.35,80.43,3.53,46.3,6.72,-4.75,13.01,3.06,9.95,3.23,1.86,4.01,0.56,3.45,2.01,3.75,0.72,3.02
198113,1359.65,80.05,8.23,61.29,13.77,5.28,19.29,9.55,9.75,12.87,2.25,4.56,0.62,3.94,2.46,4.26,0.85,3.41
198201,62.25,80.34,3.72,49.58,6.61,-4.02,12.74,2.74,10.01,3.82,1.92,3.91,0.6,3.31,2.13,3.71,0.74,2.98
198202,22.45,80.05,3.95,53.94,6.14,-3.34,12.82,1.45,11.36,4.29,2.2,4.68,0.66,4.02,2.47,4.55,0.88,3.67
198203,33.99,80.1,5.17,53.32,10.27,0.34,17.08,4.81,12.26,9.59,2.45,4.97,0.63,4.34,2.65,4.73,0.78,3.95
198204,21.22,79.99,6.0,43.12,15.73,2.79,22.63,9.77,12.86,15.98,2.9,5.69,0.88,4.81,3.23,5.57,1.15,4.42
198205,17.79,80.06,6.98,41.3,18.75,4.85,25.64,12.47,13.17,19.84,2.87,5.75,0.72,5.03,3.11,5.51,0.89,4.61
198206,114.6,79.66,10.73,56.28,20.66,10.91,26.37,15.31,11.07,22.19,2.61,5.29,0.5,4.79,2.68,4.73,0.69,4.04
198207,291.14,79.64,13.82,74.49,20.34,14.95,24.68,16.66,8.01,21.4,2.44,4.97,0.46,4.51,2.62,4.68,0.7,3.99
198208,160.75,79.73,14.79,86.22,18.85,16.08,22.41,15.99,6.42,19.29,2.16,4.27,0.5,3.78,2.39,4.0,0.74,3.26
198209,163.39,80.0,12.33,80.76,16.93,12.95,21.21,13.62,7.59,16.66,2.1,4.19,0.57,3.62,2.36,3.97,0.79,3.19
198210,2.31,80.4,8.38,68.0,13.77,7.35,19.03,10.02,9.01,12.86,1.96,3.99,0.55,3.45,2.08,3.47,0.68,2.79
198211,10.36,80.32,5.14,53.05,10.04,0.2,16.09,6.22,9.87,7.62,1.85,4.1,0.44,3.66,1.97,3.7,0.54,3.16
198212,9.61,80.28,3.27,40.63,7.53,-5.38,14.4,3.65,10.76,4.29,2.04,4.55,0.73,3.82,2.3,4.47,0.95,3.52
198213,909.86,80.05,7.88,58.43,13.84,4.85,19.63,9.44,10.19,13.2,2.29,4.7,0.6,4.09,2.5,4.42,0.79,3.63
198301,3.61,80.28,2.93,42.67,5.31,-6.68,11.94,1.4,10.54,2.94,1.95,4.58,0.58,4.0,2.09,4.14,0.73,3.42
198302,3.03,80.11,2.69,35.34,6.43,-7.72,13.52,1.64,11.88,4.9,2.33,5.05,0.68,4.37,2.52,4.69,0.75,3.94
198303,9.12,80.05,3.33,30.92,11.8,-5.31,19.79,5.47,14.33,11.22,3.12,6.56,0.97,5.59,3.57,6.62,1.2,5.42
198304,17.67,80.0,4.74,36.05,15.12,-0.7,22.43,9.07,13.36,15.68,3.11,6.47,0.95,5.52,3.46,6.35,1.25,5.1
198305,40.62,79.98,7.12,42.17,18.87,5.14,25.59,12.44,13.15,20.23,2.84,5.78,0.58,5.21,2.97,5.33,0.67,4.66
198306,88.77,79.79,8.46,44.16,21.1,7.01,27.59,14.74,12.85,22.38,2.91,5.78,0.84,4.95,3.14,5.45,1.1,4.35
198307,144.8,79.77,14.05,72.67,20.9,15.31,25.72,17.02,8.7,22.56,2.58,5.29,0.57,4.72,2.66,4.76,0.85,3.91
198308,134.23,79.86,14.74,83.0,19.45,16.13,23.53,16.32,7.21,20.36,2.38,4.88,0.53,4.36,2.64,4.63,0.86,3.78
198309,193.69,80.02,13.67,85.7,17.76,14.89,21.54,14.98,6.57,18.11,2.13,4.24,0.6,3.65,2.47,4.07,0.93,3.13
198310,119.96,80.2,9.72,74.83,14.23,9.01,18.9,10.76,8.14,13.54,1.88,3.77,0.46,3.31,2.03,3.37,0.65,2.72
198311,0.0,80.46,5.08,52.69,10.05,-0.09,16.21,6.1,10.11,7.37,1.88,3.86,0.59,3.27,1.95,3.3,0.67,2.63
198312,11.85,80.31,3.25,42.59,6.93,-5.65,13.53,3.28,10.24,3.58,1.88,4.01,0.59,3.41,2.05,3.71,0.73,2.98
198313,767.35,80.07,7.52,53.7,14.04,3.52,20.06,9.48,10.58,13.62,2.42,5.02,0.66,4.36,2.63,4.7,0.86,3.84
198401,5.93,80.09,2.76,39.92,5.32,-7.58,12.16,1.39,10.76,2.67,2.13,4.71,0.65,4.06,2.35,4.49,0.83,3.66
198402,28.97,80.12,2.93,37.18,7.22,-7.04,14.84,2.12,12.72,5.17,2.4,5.1,0.82,4.28,2.63,4.84,1.01,3.82
198403,2.87,80.07,3.82,30.69,13.75,-3.46,21.91,7.3,14.6,12.51,2.83,5.91,0.9,5.0,3.06,5.61,1.02,4.59
198404,4.84,79.97,4.42,28.79,17.18,-1.41,24.96,10.26,14.69,17.8,3.25,6.41,1.13,5.28,3.67,6.33,1.46,4.88
198405,17.02,79.76,6.33,33.28,20.82,2.06,28.36,13.63,14.73,22.05,2.99,6.04,0.7,5.34,3.08,5.43,0.82,4.61
198406,180.5,79.52,13.36,70.5,20.55,14.51,25.49,16.39,9.11,22.28,2.57,5.19,0.51,4.68,2.6,4.6,0.77,3.84
198407,267.61,79.65,14.52,84.49,18.88,15.84,22.74,15.73,7.01,19.91,2.51,4.87,0.67,4.2,2.71,4.53,1.02,3.51
198408,197.68,79.72,14.62,84.93,18.93,15.93,22.63,15.98,6.66,19.47,2.14,4.31,0.49,3.82,2.37,3.95,0.73,3.22
198409,216.56,79.99,12.49,85.28,16.34,13.27,20.36,13.44,6.92,16.28,2.3,4.46,0.86,3.6,2.63,4.22,1.28,2.95
198410,25.04,80.25,8.12,62.68,14.36,6.44,19.55,10.64,8.91,12.54,1.91,3.81,0.5,3.31,2.04,3.4,0.63,2.77
198411,1.1,80.41,4.29,46.55,9.48,-1.91,15.7,5.66,10.04,6.52,1.93,4.05,0.56,3.49,2.02,3.54,0.6,2.94
198412,5.83,80.12,3.33,41.08,7.6,-5.34,14.5,3.74,10.76,4.33,2.06,4.43,0.74,3.69,2.35,4.35,0.96,3.39
198413,953.94,79.97,7.6,53.83,14.22,3.47,20.28,9.71,10.57,13.48,2.42,4.94,0.71,4.23,2.62,4.61,0.92,3.68
198501,41.71,80.23,3.37,50.33,4.91,-5.35,11.44,0.59,10.86,2.27,1.94,3.71,0.6,3.11,2.16,3.58,0.7,2.88
198502,0.35,79.75,2.51,31.33,7.63,-8.57,15.72,2.33,13.39,4.8,2.52,5.37,0.75,4.62,2.72,5.1,0.92,4.18
198503,0.14,80.01,3.17,25.09,14.12,-5.82,22.71,7.39,15.32,12.85,3.14,6.52,1.14,5.39,3.57,6.57,1.43,5.14
198504,6.97,79.87,4.35,27.77,17.78,-1.61,25.72,10.79,14.93,18.33,3.26,6.62,0.98,5.64,3.65,6.5,1.21,5.28
198505,35.92,79.83,5.74,32.07,19.77,1.59,27.19,12.58,14.61,20.87,3.08,6.14,0.85,5.28,3.3,5.75,1.09,4.66
198506,69.1,79.52,9.8,48.49,21.65,9.49,27.72,16.07,11.64,23.55,2.8,5.68,0.57,5.11,2.87,5.13,0.75,4.37
198507,223.65,79.73,13.86,79.93,19.11,15.16,23.32,15.81,7.52,20.53,2.63,5.05,0.71,4.35,2.82,4.74,1.12,3.62
198508,145.75,79.74,14.8,84.59,19.18,16.14,23.08,16.08,7.01,20.02,2.26,4.5,0.56,3.93,2.48,4.13,0.87,3.25
198509,217.97,79.99,13.27,87.81,16.88,14.4,20.49,14.15,6.34,17.24,2.19,4.23,0.74,3.5,2.57,4.03,1.16,2.87
198510,98.78,80.27,10.03,81.22,13.67,9.75,17.81,10.73,7.08,12.87,1.75,3.7,0.47,3.23,1.87,3.25,0.63,2.62
198511,0.0,80.28,5.79,61.59,9.65,1.57,15.5,5.95,9.55,7.23,1.87,4.02,0.49,3.53,1.97,3.55,0.57,2.98
198512,12.11,80.29,4.34,52.19,8.06,-2.01,14.37,4.43,9.94,5.09,1.89,4.12,0.65,3.47,2.09,3.88,0.85,3.03
198513,852.45,79.96,7.62,55.38,14.4,3.8,20.44,9.78,10.66,13.85,2.44,4.97,0.71,4.26,2.67,4.68,0.94,3.74
198601,1.14,80.25,3.03,40.31,6.53,-6.45,13.25,2.5,10.75,3.45,2.04,4.3,0.77,3.53,2.22,3.92,0.95,2.98
198602,14.85,80.17,3.56,43.67,7.84,-4.49,14.81,3.03,11.78,6.08,2.4,5.02,0.76,4.26,2.59,4.7,0.94,3.76
198603,4.93,80.06,3.84,35.75,11.83,-3.32,19.65,5.59,14.06,11.19,3.0,6.06,1.07,4.99,3.35,5.94,1.32,4.62
198604,10.55,79.99,4.46,30.65,16.44,-1.27,23.89,9.85,14.04,16.92,3.03,6.04,0.82,5.22,3.32,5.84,1.03,4.81
198605,19.47,79.9,5.25,31.88,18.42,0.35,25.59,11.59,14.0,19.61,2.95,5.92,0.62,5.3,3.08,5.47,0.75,4.72
198606,129.76,79.62,10.03,50.63,21.31,8.69,27.56,15.57,11.99,23.15,2.74,5.61,0.43,5.18,2.72,4.93,0.61,4.31
198607,275.4,79.73,14.35,83.87,18.84,15.66,22.59,15.79,6.8,19.74,2.56,4.93,0.74,4.19,2.9,4.75,1.22,3.53
198608,116.58,79.82,14.2,83.3,18.79,15.5,22.83,15.61,7.22,19.44,2.22,4.46,0.47,3.99,2.38,4.13,0.73,3.4
198609,95.91,80.08,11.95,78.3,17.1,12.82,21.58,13.7,7.87,17.56,2.07,4.34,0.46,3.88,2.24,3.98,0.69,3.29
198610,23.36,80.32,7.6,61.51,13.52,5.41,19.24,9.44,9.81,12.51,2.01,4.3,0.44,3.86,2.09,3.79,0.54,3.25
198611,0.39,80.36,3.8,37.92,10.75,-3.34,17.67,6.48,11.18,7.81,2.0,4.45,0.52,3.93,2.11,3.97,0.61,3.35
198612,30.53,80.43,3.26,43.06,6.71,-5.58,13.35,2.68,10.67,3.87,1.93,3.81,0.59,3.22,2.08,3.44,0.68,2.76
198613,722.87,80.06,7.13,51.83,14.03,2.88,20.18,9.35,10.84,13.47,2.41,4.93,0.64,4.29,2.59,4.57,0.84,3.73
198701,13.77,80.41,2.84,37.53,6.63,-7.16,13.65,2.35,11.31,3.58,2.05,4.21,0.56,3.65,2.17,3.79,0.71,3.07
198702,4.5,80.37,3.3,37.57,8.84,-5.18,16.2,3.83,12.37,7.3,2.38,5.12,0.72,4.4,2.54,4.68,0.91,3.77
198703,3.87,80.11,3.85,35.02,12.26,-3.08,20.02,6.27,13.75,11.87,2.8,5.92,0.77,5.15,3.02,5.55,0.93,4.63
198704,2.56,80.08,3.95,26.39,16.9,-3.29,24.73,10.09,14.64,17.58,3.07,6.32,0.8,5.52,3.32,6.0,1.0,4.99
198705,39.88,80.09,6.0,36.93,18.68,2.81,25.71,12.38,13.34,19.79,2.97,5.99,0.88,5.11,3.17,5.64,1.1,4.55
198706,15.06,79.7,7.44,34.7,22.73,5.5,29.89,15.84,14.04,24.67,2.95,5.99,0.52,5.47,2.98,5.27,0.7,4.58
198707,246.76,79.65,13.99,73.96,20.63,15.09,25.41,16.7,8.71,22.13,2.51,5.17,0.39,4.77,2.53,4.57,0.61,3.96
198708,199.09,79.76,14.81,84.81,19.15,16.15,23.26,16.01,7.26,20.01,2.34,4.87,0.51,4.35,2.56,4.51,0.82,3.69
198709,152.43,80.06,13.24,83.52,17.57,14.16,21.69,14.49,7.19,17.62,1.92,4.08,0.33,3.75,2.01,3.6,0.45,3.15
198710,94.76,80.33,7.99,65.59,13.63,6.25,19.13,9.82,9.31,12.13,2.01,4.13,0.52,3.61,2.15,3.74,0.66,3.07
198711,0.0,80.36,4.08,38.38,11.51,-3.01,18.26,7.49,10.77,7.53,1.85,3.91,0.61,3.3,1.95,3.48,0.75,2.73
198712,8.83,80.5,3.21,36.0,9.14,-5.86,16.31,5.1,11.2,5.06,1.86,4.05,0.64,3.41,1.96,3.58,0.8,2.79
198713,781.51,80.12,7.09,49.33,14.83,2.76,21.2,10.06,11.14,14.13,2.39,4.98,0.6,4.37,2.53,4.53,0.79,3.75
198801,34.06,80.26,3.11,39.47,7.28,-6.18,14.52,2.98,11.54,3.98,2.09,4.36,0.72,3.64,2.27,4.05,0.94,3.11
198802,6.07,80.19,3.39,36.95,9.55,-5.03,16.87,4.42,12.45,7.71,2.28,4.84,0.63,4.21,2.45,4.47,0.76,3.71
198803,26.97,79.98,4.1,37.36,12.23,-2.67,20.13,5.95,14.17,11.65,2.91,6.13,0.95,5.18,3.22,5.93,1.23,4.7
198804,17.48,80.14,4.28,26.84,17.85,-2.0,25.78,10.78,14.99,18.04,3.02,5.96,0.76,5.21,3.24,5.63,0.85,4.79
198805,27.16,79.84,5.96,32.14,20.47,2.04,28.01,13.15,14.86,21.58,2.99,6.06,0.67,5.4,3.12,5.55,0.84,4.71
198806,86.94,79.76,11.12,56.85,20.98,11.33,26.92,15.43,11.5,22.83,2.69,5.47,0.45,5.02,2.65,4.74,0.62,4.11
198807,457.96,79.75,15.3,87.33,19.2,16.66,22.74,16.39,6.35,20.04,2.44,4.55,0.69,3.87,2.75,4.34,1.14,3.2
198808,349.3,79.77,15.31,90.79,18.59,16.67,21.84,15.88,5.95,19.11,2.29,4.34,0.76,3.58,2.63,4.08,1.2,2.88
198809,69.0,80.02,14.07,87.85,17.8,15.18,21.68,14.75,6.93,17.98,2.09,4.1,0.63,3.47,2.37,3.82,0.97,2.85
198810,11.3,80.19,8.81,68.35,14.35,7.59,19.37,10.74,8.63,12.98,1.89,3.85,0.49,3.36,1.98,3.34,0.61,2.73
198811,0.0,80.49,5.16,51.92,10.49,0.36,16.54,6.49,10.05,8.09,1.91,3.75,0.63,3.12,2.03,3.3,0.77,2.53
198812,15.14,80.47,3.95,46.67,8.45,-2.97,14.44,4.84,9.6,5.52,1.78,3.82,0.55,3.27,1.92,3.41,0.68,2.73
198813,1101.38,80.07,7.9,55.3,14.78,4.28,20.73,10.16,10.57,14.13,2.37,4.77,0.66,4.11,2.55,4.39,0.88,3.5
198901,30.88,80.06,2.91,42.14,5.39,-7.08,12.52,1.32,11.2,2.22,2.15,4.55,0.77,3.78,2.45,4.47,1.03,3.45
198902,11.49,80.03,3.0,37.84,7.29,-6.51,15.01,2.07,12.95,5.62,2.95,6.19,1.24,4.95,3.49,6.34,1.61,4.73
198903,7.65,80.05,3.65,33.51,11.91,-4.14,19.69,5.95,13.73,11.1,2.87,5.92,1.01,4.91,3.22,5.84,1.25,4.58
198904,4.13,79.87,3.07,20.68,16.68,-6.09,25.38,8.97,16.42,16.75,3.68,7.29,1.22,6.07,4.28,7.5,1.62,5.88
198905,31.3,79.87,6.12,32.72,20.42,1.58,27.9,13.49,14.41,21.56,3.03,6.19,0.7,5.49,3.2,5.79,0.85,4.94
198906,159.67,79.74,11.8,62.27,20.57,12.4,26.15,15.48,10.66,22.38,2.63,5.32,0.46,4.86,2.68,4.72,0.65,4.07
198907,234.9,79.75,14.75,83.54,19.34,16.07,23.33,15.89,7.44,20.43,2.57,5.03,0.67,4.36,2.82,4.71,1.02,3.69
198908,182.61,79.85,14.6,87.1,18.51,15.93,22.19,15.49,6.7,19.25,2.21,4.19,0.72,3.47,2.47,3.83,1.16,2.67
198909,72.53,80.0,13.69,84.74,17.95,14.95,22.06,14.81,7.25,18.51,2.04,4.27,0.44,3.83,2.25,3.91,0.63,3.28
198910,5.72,80.28,7.65,56.93,14.76,5.57,20.72,10.41,10.31,13.71,2.07,4.13,0.56,3.57,2.16,3.54,0.69,2.86
198911,2.64,80.45,3.72,39.37,9.96,-3.66,17.01,5.54,11.47,7.63,2.17,4.7,0.66,4.03,2.35,4.3,0.83,3.47
198912,8.99,80.44,2.83,36.59,7.24,-7.1,14.07,3.46,10.61,4.24,1.95,4.3,0.53,3.77,2.04,3.74,0.68,3.06
198913,752.52,80.03,7.34,51.56,14.2,2.72,20.52,9.45,11.08,13.65,2.52,5.16,0.75,4.42,2.78,4.88,1.0,3.88
199001,0.29,80.22,2.66,28.97,9.26,-7.76,17.35,4.56,12.8,6.08,2.32,5.36,0.69,4.68,2.56,5.16,0.91,4.25
199002,37.98,80.15,3.92,49.6,7.49,-3.45,14.11,3.06,11.05,6.66,2.31,4.95,0.64,4.31,2.5,4.59,0.8,3.78
199003,5.21,80.19,3.96,40.26,10.49,-2.91,17.68,4.83,12.85,10.29,2.71,5.53,0.73,4.8,2.89,5.12,0.9,4.21
199004,8.66,79.88,3.78,26.35,16.55,-3.44,24.52,9.52,15.0,17.03,3.25,6.55,0.88,5.68,3.61,6.36,1.06,5.3
199005,29.03,79.89,7.98,42.9,20.31,6.54,26.8,14.02,12.78,21.95,2.83,5.91,0.47,5.44,2.91,5.39,0.63,4.76
199006,143.09,79.61,11.05,54.61,21.89,10.63,27.8,16.45,11.35,23.62,2.74,5.6,0.45,5.16,2.75,4.97,0.62,4.35
199007,464.94,79.62,15.21,87.22,19.11,16.56,22.53,16.43,6.1,19.95,2.38,4.72,0.67,4.05,2.58,4.38,1.02,3.36
199008,159.45,79.93,14.86,89.25,18.41,16.2,21.85,15.61,6.24,18.9,2.17,4.29,0.71,3.58,2.43,3.96,1.08,2.88
199009,127.26,80.03,13.86,89.14,17.33,15.08,20.97,14.58,6.39,17.64,1.96,3.94,0.62,3.32,2.25,3.65,0.97,2.69
199010,7.6,80.33,8.95,71.45,13.64,7.67,18.53,10.06,8.47,12.62,1.86,3.84,0.45,3.39,1.97,3.38,0.58,2.81
199011,0.06,80.44,5.18,49.24,11.43,0.36,17.64,7.26,10.38,8.61,1.9,3.68,0.58,3.1,2.05,3.27,0.69,2.58
199012,4.48,80.46,3.56,43.11,8.0,-4.34,14.38,4.32,10.06,4.82,1.84,3.75,0.57,3.18,2.03,3.48,0.72,2.76
199013,988.05,80.06,7.94,56.07,14.52,4.31,20.37,10.09,10.28,14.05,2.36,4.84,0.62,4.22,2.54,4.47,0.83,3.64
199101,5.51,80.19,3.1,44.15,5.68,-6.16,12.35,1.77,10.59,3.34,2.0,4.43,0.56,3.87,2.15,4.03,0.64,3.39
199102,1.56,80.3,3.22,35.96,9.11,-5.6,16.52,3.83,12.69,7.59,2.52,5.13,0.98,4.15,2.82,4.97,1.18,3.79
199103,14.47,80.19,3.64,32.38,12.84,-3.95,20.55,6.75,13.79,12.2,2.77,5.6,0.86,4.73,3.04,5.31,1.04,4.27
199104,0.8,80.07,3.44,23.2,16.77,-4.73,24.74,9.76,14.98,17.25,3.13,6.25,0.81,5.43,3.44,6.03,1.0,5.02
199105,28.33,79.96,4.84,24.82,21.08,-0.36,28.9,13.48,15.42,22.26,3.3,6.76,0.8,5.96,3.58,6.49,0.96,5.53
199106,31.49,79.7,11.33,57.82,21.2,11.82,26.98,16.13,10.85,23.24,2.73,5.67,0.5,5.17,2.74,5.0,0.7,4.3
199107,134.47,79.63,14.41,74.33,20.84,15.71,25.74,16.97,8.77,22.47,2.62,5.17,0.64,4.53,2.77,4.71,1.04,3.67
199108,175.34,79.77,14.82,84.79,19.16,16.19,23.09,16.21,6.88,20.1,2.51,4.91,0.78,4.13,2.87,4.63,1.34,3.28
199109,141.16,80.05,13.45,85.2,17.59,14.5,21.67,14.52,7.15,17.89,2.13,4.51,0.47,4.04,2.25,4.01,0.68,3.33
199110,1.89,80.24,7.3,55.87,14.5,5.0,20.64,10.4,10.24,13.13,2.04,4.42,0.49,3.93,2.1,3.83,0.58,3.25
199111,1.64,80.45,3.7,39.13,9.88,-3.92,16.67,5.8,10.87,7.2,2.0,4.42,0.61,3.81,2.12,3.94,0.74,3.21
199112,37.41,80.35,3.35,43.1,7.35,-5.31,13.88,3.59,10.3,4.34,1.85,4.12,0.58,3.54,1.99,3.67,0.72,2.95
199113,574.07,80.07,7.24,50.17,14.69,2.82,21.0,9.97,11.03,14.28,2.47,5.11,0.67,4.44,2.65,4.72,0.88,3.83
199201,1.62,80.37,3.14,40.16,6.92,-6.03,14.0,2.63,11.37,4.07,2.05,4.71,0.67,4.05,2.21,4.39,0.83,3.56
199202,1.9,80.02,2.77,36.19,6.71,-7.54,14.28,1.84,12.44,5.09,2.49,5.64,0.78,4.86,2.71,5.29,0.9,4.39
199203,1.61,80.06,3.21,26.13,13.6,-5.72,22.16,7.24,14.92,13.1,3.75,7.73,1.53,6.2,4.56,8.13,2.15,5.99
199204,0.13,80.09,3.33,21.01,17.7,-5.13,26.1,10.53,15.57,18.25,3.57,7.04,1.28,5.76,4.08,7.01,1.73,5.28
199205,17.5,79.93,5.45,32.7,19.0,0.86,26.17,12.21,13.96,20.31,3.07,6.22,0.67,5.55,3.24,5.78,0.83,4.95
199206,118.13,79.7,9.63,49.46,21.02,8.67,27.11,15.39,11.72,22.69,2.78,5.64,0.48,5.17,2.8,5.0,0.64,4.36
199207,174.66,79.75,13.27,74.79,19.55,14.37,24.14,15.74,8.41,20.72,2.67,5.29,0.62,4.68,2.9,4.91,0.96,3.96
199208,181.4,79.87,14.57,85.97,18.7,15.95,22.5,15.81,6.68,19.46,2.31,4.54,0.72,3.83,2.59,4.21,1.16,3.05
199209,121.77,80.02,12.96,82.33,17.52,14.0,21.93,14.14,7.79,17.86,2.11,4.38,0.48,3.9,2.24,3.87,0.69,3.17
199210,75.27,80.26,8.5,66.74,14.06,7.33,19.37,10.33,9.04,13.06,1.94,3.99,0.49,3.5,2.05,3.49,0.63,2.87
199211,2.66,80.49,5.22,52.12,10.62,0.5,17.01,6.48,10.53,8.28,1.89,4.06,0.55,3.5,1.98,3.54,0.66,2.88
199212,0.19,80.44,3.18,39.87,7.45,-5.77,14.23,3.65,10.58,4.18,1.94,4.25,0.64,3.61,2.06,3.78,0.73,3.05
199213,696.84,80.08,7.12,50.69,14.42,2.66,20.76,9.69,11.07,13.94,2.55,5.29,0.74,4.55,2.79,4.95,0.99,3.96
199301,6.55,80.15,3.08,42.24,6.19,-6.37,13.42,1.99,11.43,3.89,2.29,5.17,0.85,4.32,2.63,5.12,1.1,4.03
199302,3.79,80.24,3.06,33.14,9.42,-6.31,16.68,4.53,12.15,7.42,2.36,5.21,0.7,4.51,2.5,4.67,0.88,3.79
199303,33.9,80.15,3.41,35.3,10.32,-5.11,18.1,4.45,13.65,9.61,2.99,6.2,1.03,5.16,3.37,6.05,1.34,4.7
199304,10.46,80.15,4.51,31.78,16.06,-1.36,23.67,9.61,14.06,16.32,3.0,6.04,0.8,5.24,3.22,5.65,1.0,4.65
199305,25.08,79.91,5.9,32.88,19.89,1.85,27.16,12.99,14.18,21.05,2.99,6.23,0.55,5.68,3.12,5.74,0.69,5.05
199306,130.1,79.74,10.79,55.55,21.0,11.0,26.88,15.66,11.23,22.75,2.74,5.79,0.49,5.3,2.78,5.19,0.67,4.52
199307,148.62,79.66,14.45,76.27,20.47,15.8,25.19,16.53,8.66,22.06,2.94,5.53,0.78,4.74,3.13,5.1,1.16,3.94
199308,99.65,79.75,14.49,80.31,19.69,15.85,24.31,16.14,8.17,20.93,2.48,5.02,0.51,4.51,2.58,4.52,0.77,3.74
199309,120.98,80.06,13.03,85.95,16.97,14.17,20.78,14.25,6.53,17.41,2.04,4.17,0.65,3.52,2.37,3.93,0.99,2.94
199310,1.86,80.37,6.61,48.94,14.71,3.02,21.07,10.35,10.72,13.16,2.11,4.55,0.48,4.07,2.18,3.98,0.57,3.4
199311,0.28,80.38,3.84,36.18,11.5,-3.47,18.48,7.32,11.16,8.63,2.01,4.62,0.61,4.01,2.07,4.0,0.74,3.26
199312,0.01,80.43,2.16,24.43,8.92,-9.93,16.1,4.84,11.26,4.78,1.88,4.28,0.54,3.74,1.97,3.76,0.64,3.12
